DataID,Language,MWE,Setting,Previous,Target,Next,Label
train_one_shot.EN.274.1,EN,record book,one_shot,The Dover Historical Society recently added a rare document to its collection of town artifacts.,"The society announced it has acquired an 18th-century tax record book for the fourth Precinct of Dedham, the area that is now Dover.","The 150-page handwritten document, which the society purchased from Dan Cassavant Rare Books, lists real estate, personal property, and poll taxes paid by local residents from 1755 to 1773.",1
train_one_shot.EN.277.1,EN,front man,one_shot,"All are accused of helping the Venezuelan state oil company, PDVSA, evade earlier U.S. sanctions designed to stop Maduro from profiting from crude oil sales.","The sanctions target people and businesses linked to Alex Saab, a Colombian businessman who U.S. officials say is the front man for Maduro responsible for everything from the importation of food to the export of the nation’s crude oil.",Saab was arrested on a U.S. warrant last year in the African nation of Cape Verde on what Maduro says was an official mission to Iran to purchase supplies.,0
train_one_shot.EN.278.1,EN,research lab,one_shot,"Their visit followed months of negotiations as China seeks to retain tight control over information about the outbreak and the investigation into its origins, in what some have seen as an attempt to avoid blame for any missteps in its early response.","One of China's top virus research labs, the Wuhan Institute of Virology built an archive of genetic information about bat coronaviruses after the 2003 outbreak of Severe Acute Respiratory Syndrome.",That has led to unproven allegations that it may have a link to the original outbreak of COVID-19 in Wuhan in late 2019.,1
train_one_shot.PT.282.1,PT,abalo sísmico,one_shot,"Empréstimos, segundo o antigo primeiro- ministro.","A decisão instrutória de Ivo Rosa são mais de 6 mil páginas, mas o resumo lido aos portugueses esta sexta-feira é já suficiente para provocar um abalo sísmico de proporções inéditas na história recente do país.","É uma decisão que obriga o Ministério Público a fazer mais e melhor no seu trabalho de investigação e a aceitar, finalmente, que não basta cozinhar arguidos em lume brando com fugas de informação seletivas para a imprensa para promover condenações antecipadas na praça pública.",1
train_one_shot.PT.285.1,PT,água doce,one_shot,"Os agricultores de Ghar el Melh vivem com a preocupação constante de preservar este ""frágil"" sistema, ameaçado sobretudo pelas mudanças climáticas que acentuam a irregularidade das chuvas e elevam o nível do mar.","Para que as raízes das cebolas, alfaces ou beterrabas cheguem à água doce, mas não à água salgada, a camada de areia deve ter exatamente 40 cm.","Por isso, a elevação do nível do mar corre o risco de alterar esse sistema natural, explica Raoudha Gafrej, especialista em recursos hídricos e mudanças climáticas.",1
train_one_shot.PT.286.1,PT,água mineral,one_shot,"Além disso, o setor sofreu com a queda nas vendas de produtos descartáveis, como as garrafas de 500ml e copos, com o fechamento de restaurantes, bares e academias, por exemplo.",Entenda no vídeo como as altas nos preços dos insumos fazem a água mineral chegar mais cara ao consumidor.,Por que a carne bovina está tão cara em 2021?,0
train_one_shot.PT.286.2,PT,água mineral,one_shot,A alta nos preços dos insumos afetou até a água mineral.,"A partir de abril deste ano, as empresas do setor tiveram que aplicar um reajuste médio de 20% no preço do produto que sai da indústria e chega ao mercado, segundo a Associação Catarinense das Indústrias de Água Mineral (Acinam), que representa mais de 18 empresas.",Saiba como receber notícias do NSC Total no WhatsApp​,1
train_one_shot.PT.291.1,PT,alto mar,one_shot,"Nesta sexta-feira, 26, Marina Moschen decidiu usar suas redes sociais para exibir um momento relaxante que viveu em contato com a natureza. ","A atriz publicou um clique onde ela aparece deitada, boiando em alto mar, em águas cristalinas. ","Rapidamente, os seguidores da artista passaram a comentar no post: ""Perfeição!"", disse um. ""De boa"", falou outro. ""Maravilhosa"", escreveu um terceiro. ",1
train_one_shot.PT.298.1,PT,ar livre,one_shot,As máscaras são feitas para nos proteger da pandemia do coronavírus.,"Mas como os especialistas concluíram que a máscara não era mais necessária ao ar livre, decidi retirar a (obrigação de usar) máscara"", disse o ministro da Saúde, Yuli Edelstein, em um comunicado.","O índice de infecção está muito baixo em Israel graças ao sucesso da campanha de vacinação, por isso é possível suavizar as medidas"", acrescentou.",0
train_one_shot.PT.299.1,PT,arma branca,one_shot,"A informação foi avançada pela Polícia Judiciária (PJ), que fez as detenções, fora de flagrante delito, no primeiro dia de janeiro deste ano, no bairro de Castelão, numa operação que contou com a colaboração da Polícia Nacional (PN).","Os 10 homens, com idades entre os 17 e 35 anos, residentes nas localidades de Castelão, Coqueiro e Achada Mato, são suspeitos da prática, em coautoria, de um crime de homicídio agravado, cometido com arma branca em 01 de janeiro em Castelão.","A mesma fonte policial recordou que o crime terá ocorrido na sequência de um desentendimento entre a vítima, um indivíduo do sexo masculino, de 28 anos, residente no mesmo local do crime, e os suspeitos.",1
train_one_shot.PT.300.1,PT,ato falho,one_shot,"Ou seja, quando eu for candidato, vou ter um ano a menos do que ele"", disse.","O ancora percebeu o ato falho: ""Noto que afirmou 'quando eu for candidato'"".",Lula quase deixou escapar um sorriso.,0
train_one_shot.PT.301.1,PT,banho turco,one_shot,"O garoto tomara toda atençao de Mehmet, sua extrema preocupaçao com Ali, sugere que ele nao quer ver a repetiçao de sua propria historia.","O filme tem um olhar doce, de alegria, o banho turco, as festas.","O bonito ator Çağatay Ulusoy (tambem modelo), entrega um Mehmet convincente, e o pequeno ator de Ali, ternura.",0
train_one_shot.PT.311.1,PT,câmara fria,one_shot,Polícia identifica que doses da CoronaVac foram furtadas de dentro da Secretaria de Saúde,"As doses da CoronaVac que estavam sendo vendidas via aplicativo de celular em frente a um supermercado em Senador Canedo, na Região Metropolitana de Goiânia, foram furtadas de dentro de uma câmara fria da Secretaria Estadual de Saúde (SES).",O anúncio foi feito em entrevista coletiva na tarde desta quinta- feira (8).,0
train_one_shot.PT.318.1,PT,cerca viva,one_shot,"Diferente de materiais brutos como cercas de arames, telas, grades e muros de alvenaria, as cercas vivas dão mais verde, frescor, charme e beleza ao ambiente.","Além disso, existem várias opções de plantas, das mais em conta, até as mais caras e sofisticadas, algumas com baixa manutenção e outras mais exigentes para você investir na sua cerca viva.","Segundo a paisagista Nãna Guimarães, a cerca viva deve ser escolhida de acordo com a função ou a necessidade da área de implantação.",0
train_one_shot.PT.319.1,PT,céu aberto,one_shot,"Circuito das Águas Paulista (Foto: Andreia Pereira/ACidade ON Circuito das Águas)A região do Circuito das Águas voltou a registrar temperatura baixa durante a madrugada e manhã, com mínima de 12ºC, em Serra Negra.",O sábado (24) é de céu aberto e predomínio do sol nas nove cidades da região.,"Algumas poucas nuvens podem ser vistas, mas não há previsão de chuva.",0
train_one_shot.PT.319.2,PT,céu aberto,one_shot,"Essas datas são simbólicas para pensarmos na importância da preservação do meio ambiente e em outros modelos possíveis de desenvolvimento para o futuro, que não devastem tanto a natureza como acontece hoje.","Para tratar do atual distanciamento entre a humanidade e a natureza, a exposição “Céu Aberto” convidou os artistas  Mozart Santos, VJ Suave, Roberta Carvalho, Mozart Fernandes, Sitah, Lourival Cuquinha, Catharina Suleiman e Guto Barros.",Cada dia da mostra é dedicado ao trabalho de uma dessas feras e as projeções acontecem em diversos prédios em SP.,1
train_one_shot.PT.331.1,PT,corda bamba,one_shot,"Caso o texto seja vetado, a lua de mel acaba antes mesmo de o casal voltar da viagem de núpcias.","Na missão de tentar apresentar uma alternativa ao presidente, Guedes caminha em uma corda bamba.","Ele sabe que, do jeito que está, o Orçamento fere a Lei de Responsabilidade Fiscal.",0
train_one_shot.PT.331.2,PT,corda bamba,one_shot, Eu me sinto honrado e feliz em disputar esse prêmio ao lado das duas.,"A direção de “Na corda bamba” ficou a cargo do carioca Marcos Schechtman, que comandou sucessos como “América” (2005), “Caminho das Índias” (2009) e “Salve Jorge” (2012). ","Na equipe de colaboradores, mais dois brasileiros: os roteiristas Hérica Marmo e Vinicius Dias.",1
train_one_shot.PT.343.1,PT,exame clínico,one_shot,"O pneumologista da SBPT segue a mesma lógica e diz que, ""na máxima da medicina, a clínica é soberana"": ""isso significa que a gente precisa conversar com o paciente e apurar quais sintomas e sinais ele está apresentando.","Após história clínica e o exame clínico completo, a gente traça a necessidade a partir daí.","Não existe receita de bolo"".",1
train_one_shot.PT.347.1,PT,ficha limpa,one_shot,"CPI que não investiga é pior do que CPI não instalada"", resumiu um experiente observador do Senado, para quem a inclusão de governadores e prefeitos é circo com objetivo de tumultuar as investigações e tirar foco dos supostos crimes cometidos pelo presidente.","E acabar fabricando a seu favor um atestado de ""ficha limpa na pandemia"".","Kajuru, você tem que fazer do limão, uma limonada.",0
train_one_shot.PT.347.2,PT,ficha limpa,one_shot,Como será que a ficha dessa pessoa (fake) será exposta?,"Ficha limpa, nada consta?",Ou saberemos que se trata de um perfil falso?,1
train_one_shot.PT.350.1,PT,força bruta,one_shot,"E com a tropa reunida na série, ele tem a chance de mostrar isso nas telinhas.","Gardner é conhecido por ser impulsivo e usar os poderes com grande impacto, de forma instintiva, com força bruta. ","Segundo o The Hollywood Reporter, o Guy Gardner de Wittrock é descrito como ""bruto e viril, conforme a representação nos quadrinhos; uma personificação do hiper patriotismo dos anos 1980.",0
train_one_shot.PT.350.2,PT,força bruta,one_shot,Força Bruta vai reunir alguns dos homens mais fortes do mundo ,Força Bruta vai reunir alguns dos homens mais fortes do mundo,"Mas o desafio real que o brasileiro Tiago Aparecido, o boliviano Cristian Quiroga, o estoniano Rauno Heinla e o russo Mikhail Shivlyakov é o dia a dia.",1
train_one_shot.PT.353.1,PT,golpe baixo,one_shot,"O duelo entre os pesados (até 120,2kg) Alexander Romanov e Juan Espino, realizado neste sábado (17), foi interrompido no terceiro round, após o espanhol acertar uma joelhada nas genitais do romeno, que não conseguiu retornar ao combate.","Com o golpe baixo, o resultado foi para a papeleta dos juízes que declararam Romanov vencedor por decisão dividida.","Com o resultado, Alexander manteve a sua invencibilidade no MMA profissional.",0
train_one_shot.PT.353.2,PT,golpe baixo,one_shot,Os dois atletas terminaram o round aparentando muito cansaço.,"No ínicio da terceira parcial, em uma troca de golpes no clinch, Romanov levou um golpe baixo na sua região genital e caiu sentindo muitas dores.","Após os cinco minutos a que tem direito para 'respirar', o romeno alegou que não tinha condições de retornar ao combate.",1
train_one_shot.PT.356.1,PT,gripe suína,one_shot,A epidemiologista avalia que outra diferença entre aquela época e hoje foi que o calendário de vacinação foi sido divulgado dois meses antes da primeira dose ser aplicada.,"Desde janeiro, já se sabia quando seria imunizado cada um dos seis grupos de risco da gripe suína: profissionais de saúde, gestantes, indígenas, pessoas com comorbidades, crianças entre 6 meses e 2 anos de idade e adultos saudáveis entre 20 e 29 anos. ","Depois, foram incluídos adultos entre 30 e 39 anos.",0
train_one_shot.PT.358.1,PT,jogo duro,one_shot,"De volta a um torneio internacional após 25 anos, o Red Bull Bragantino enfrenta o Tolima-COL nesta quinta-feira, 22, na estreia pela Sul-Americana.","Um dos mais experientes do elenco do Massa Bruta, o lateral-direito Aderlan, de 30 anos, espera um jogo duro contra os colombianos.",Nosso nível de concentração tem que ser o melhor para o jogo.,0
train_one_shot.PT.358.2,PT,jogo duro,one_shot,"Em vez de divulgar os seus filmes, publicidade a carros ou fotografias a fazer exercício para manter a boa forma, Jason Statham teve de usar as redes sociais para pedir desculpa por um insulto homofóbico que nem se lembra de ter feito.","O incidente terá acontecido durante a rodagem num casino em Nova Orleães em maio de 2013 do filme ""Wild Card - Jogo Duro"" (lançado em 2015).","Durante uma discussão muito acalorada com o seu sócio de produção Steve Casman, o ator terá usado várias vezes o termo ""f*cking f*gs"".",1
train_one_shot.PT.359.1,PT,juízo final,one_shot,"De acordo com o vídeo divulgado no Instagram na tarde desta quinta-feira (22), o Bitcoin "" é um cavalo de Tróia criado por satanás para manipular a raça humana através da entrega de controle e poder"".","No vídeo com estilo de documentário, a criptomoeda é apresentada como uma moeda que tem ligação com o juízo final, descrito no Livro de Apocalipse, da Bíblia.","Satanás sempre manipulou a raça humana para entregar mais poder e controle, simplesmente apelando a nossa cobiça e orgulho, a tecnologia blockchain e bitcoin só são um cavalo de Tróia da última geração"".",0
train_one_shot.PT.359.2,PT,juízo final,one_shot,Que raio de Justiça é esta que não é a popular?,"A única coisa que chateia, que irrita, que desvaira, que insulta, são as decisões que não coincidem com o juízo final, sem apelo, dos dez milhões de juízes que temos em Portugal.",Assim não pode ser!,1
train_one_shot.PT.364.1,PT,longa data,one_shot,"A vice-presidente dos Estados Unidos, Kamala Harris, disse neste domingo (25) que seu governo se concentrará em ajudar os agricultores da América Central afetados pelas mudanças climáticas, num esforço para enfrentar uma das raízes da migração.",Harris foi encarregada de liderar a iniciativa do presidente Joe Biden para resolver o problema de longa data da migração na fronteira dos Estados Unidos com o México.,"O Departamento de Agricultura dos EUA ""vai aumentar nosso foco e nossos recursos para ajudar os agricultores da região afetados pela crise em termos de clima e seca"", disse Harris no programa ""State of the Union"" da rede CNN.",0
train_one_shot.PT.366.1,PT,lua cheia,one_shot,"Ela compartilha também uma receita simples de água lunar, que pode ser usada no preparo de chás e banhos de ervas e até para regar suas plantas.",Banho de ervas para a lua cheia,"Para este banho mágico usaremos três ervas consagradas ao poder do Sagrado Feminino para despertar e fortalecer a energia da Deusa que existe em nosso interior e assim receber com mais intensidade os poderes a lua cheia”, diz Amanda.",0
train_one_shot.PT.366.2,PT,lua cheia,one_shot,"Naquele momento eu fiz um compromisso de fazer um livro de forma acessível”, conta.","A partir desse encontro, o escritor estreitou os laços com o Instituto Sul-Mato-Grossense para Cegos (Ismac), que possibilitou o lançamento da produção “Sonsnêtos em Lua Cheia” nesta sexta-feira, às 15h, em celebração ao Dia Mundial do Livro.","No Ismac passei a entender como era a audiodescrição, até para acompanhar todo o processo.",1
train_one_shot.PT.367.1,PT,lua nova,one_shot,"Futuramente, em cerca de 70 milhÃµes de anos, o puxÃ£o gravitacional de Marte serÃ¡ forte demais e Fobos vai se desintegrar, resultando na formaÃ§Ã£o de um novo anel marciano.",Este anel posteriormente irÃ¡ gerar uma lua nova e substancialmente menor.,"Isso aconteceu entre 3 e 7 vezes nos Ãºltimos 4,3 bilhÃµes de anos, de acordo com Minton e Hesselbrock.",1
train_one_shot.PT.367.2,PT,lua nova,one_shot,Touro (21/04 a 20/05),"Durante a Lua nova do dia 11, prepare-se para mudanças em sua carreira.",Um novo e complexo trabalho se tornará sua responsabilidade e prioridade.,0
train_one_shot.PT.373.1,PT,mar aberto,one_shot,A altura das ondas varia entre 3 metros e 4 metros nas praias.,"Em mar aberto, a altura das ondas fica em torno de 6 metros.",Perigo para a navegação marítima,0
train_one_shot.PT.373.2,PT,mar aberto,one_shot,É o que vai acontecer nos próximos dias.,Temos previsão de vento muito forte soprando sobre o oceano em uma extensa área de mar aberto.,Outro fator que contribui para a elevação do mar é a persistência.,1
train_one_shot.PT.374.1,PT,maré alta,one_shot,"Nesta segunda (26) e terça-feira (27), há risco de alagamentos e/ou estreitamento da faixa de areia nas praias, devido à maré alta em áreas mais baixas do litoral catarinense, por influência do vento sul persistente e da fase de lua cheia (maré de sizígia – picos mais altos de maré).","Os horários mais prováveis dos alagamentos coincidirão com os picos de maré alta previstos na Tabela 1, em litoral on line e marégrafos no site do Ciram:",Risco de maré alta e alagamentos em SC nos próximos dias,1
train_one_shot.PT.374.2,PT,maré alta,one_shot,O filme com uma canção baseada no discurso de Fernando Haddad ao fim das eleições de 2018 estreará na TV.,"Deságua mostra a migração de um pai e dois filhos do Nordeste a São Paulo em 2016, em meio à maré alta da polarização política.","A música O valor da coragem é de Haddad, guitarrista, e da banda pernambucana Mombojó.",0
train_one_shot.PT.375.1,PT,maré baixa,one_shot,Travessia Salvador-Mar Grande é suspensa por causa da maré baixa — Foto: Divulgação / Astramab,"A travessia de lanchas entre Salvador e Mar Grande, na Ilha de Itaparica, foi suspensa por volta das 8h desta quarta-feira (28), por causa do período de maré baixa prolongada, que impede a atracação de embarcações no terminal de Vera Cruz.","Segundo a Associação dos Transportadores Marítimos da Bahia (Astramab), a previsão é de que o serviço seja retomado às 11h.",1
train_one_shot.PT.377.1,PT,mau contato,one_shot,"Se a luz continuar acesa, procure um especialista para que ele esvazie o tanque e complete com combustivel original.","Um erro cometido por muitos proprietarios que pode causar mau contato nos sensores e, consequentemente, levar a luz a se acender e lavar o motor.",Lavar o motor estraga o carro?,0
train_one_shot.PT.377.2,PT,mau contato,one_shot,"Os dados modificados apareciam em relatórios impressos pela urna – indicando que aquela urna pertencia a outra cidade, por exemplo.","Houve, também, uma descoberta inesperada: um investigador percebeu que, caso o teclado fosse desconectado da urna – seja por mau contato ou por sabotagem do eleitor –, o resultado era o travamento do equipamento.","A falha até era identificada pela máquina, mas nenhum sinal sonoro ou aviso era emitido.",1
train_one_shot.PT.384.1,PT,nó cego,one_shot,Orçamento é nó também político,O Orçamento criou um nó cego para o governo.,O ministro Paulo Guedes disse que não há briga.,0
train_one_shot.PT.384.2,PT,nó cego,one_shot,"Já tocou com Cássia Eller, Nando Reis, Elba Ramalho, Zélia Duncan, Wagner Tiso, Cátia de França, Luhli, Júlia Vargas, Chico Chico, Pietá, Posada, etc.","Na região serrana desde 1995, Rodrigo fundou o grupo Nó Cego e também tem com Jander Ribeiro o projeto ""Viola Intrometida"".",Rio das Ostras mantém tradição do Prato da Boa Lembrança,1
train_one_shot.PT.385.1,PT,novo mundo,one_shot,Um novo mundo que está surgindo exige novas habilidades,"Estamos entrando num novo mundo, numa nova era.",O tão falado Novo Normal.,0
train_one_shot.PT.385.2,PT,novo mundo,one_shot,A CIS - Companhia Ituana de Saneamento segue com as obras de setorização de redes no Pirapitingui.,"Nesta semana, a autarquia municipal iniciou a instalação de registros e promoveu melhorias nas redes de distribuição no bairro Novo Mundo.","As ações já ocorreram nas ruas Alfa, Urano, Júpiter e Marte e devem continuar em outras localidades.",1
train_one_shot.PT.388.1,PT,olho gordo,one_shot,"Diferente da prática do meu estado, em que o queijo é de todos e escolhido um por vez no mercado.","Não sei se foi maldição ou olho gordo dos meus conterrâneos ou muita euforia de minha parte, só que aconteceu de descobrir que sou intolerante à lactose.","Tentei adiar o teste, prevendo o pior.",0
train_one_shot.PT.389.1,PT,olho mágico,one_shot,"Gente, meu olho.",Eu tenho o poder do olho mágico.,Meu olho faz você ficar apaixonado por mim.,1
train_one_shot.PT.389.2,PT,olho mágico,one_shot,A estética também era bastante perfeita.,"Na abertura do filme, uma modelo estremece em direção a um misterioso Savoy Club e olha através de seu olho mágico para uma floresta encantada – usando um óculos WrapArounds, famoso dos anos noventa (a peça mais Balenciaga de todas).","A gangue Gucci começa a se reunir, literalmente, enquanto a ode homônima de Lil Pump à marca italiana explode em meio a uma pista bem iluminada.",0
train_one_shot.PT.390.1,PT,olho nu,one_shot,O fenómeno está associado aos restos de poeiras deixados pela passagem do cometa Tatcher.,"Ainda este mês, os planetas vão estar visíveis a olho nu.","É o caso de Mercúrio, a partir de dia 24, ao anoitecer, ou de Vénus, que já é possível ser visto desde quarta-feira.",1
train_one_shot.PT.398.1,PT,pavio curto,one_shot,"Pelo amor de Deus né, por favor”, disse.","É possível até imaginar que, se não estivéssemos vivendo uma pandemia que deixou os estádios vazios Brasil afora, Agnaldo poderia ter perdido o controle – pavio curto que era – e invadido o gramado durante uma das várias derrotas sofridas pelo seu Botafogo no Brasileirão 2020.","Afinal de contas, Agnaldo têm histórico, também, como invasor de campo!",0
train_one_shot.PT.399.1,PT,pé quente,one_shot,"Espero ajudá-los assim como já recebi a ajuda de bons jogadores"", destacou.","Por enquanto, são apenas quatro jogos, mas além de demonstrar ser pé quente -- por ter vencido o Flamengo e ajudado o Vasco a quebrar um tabu de 17 jogos sem ganhar do rival -- sentiu o gostinho de jogar no histórico Maracanã, algo que ainda não havia saboreado.",Foi uma marca que ficará para sempre na minha vida.,0
train_one_shot.PT.399.2,PT,pé quente,one_shot,Comércios não essenciais estavam fechados há mais de 40 dias.,"Vanderlei Favareli, 55, proprietário da loja de calçados e roupas, Pé Quente, na Avenida Cecília Meireles, no Zanaga, classificou a reabertura como “necessária e imprescindível”.",O lojista disse que o clima no estabelecimento é de animação.,1
train_one_shot.PT.402.1,PT,pente fino,one_shot,E eles podem pesar bastante na hora de contratar o seguro para o carro.,"Então, passe um pente fino para saber o que realmente é necessário, e o que é dispensável.","Por exemplo, carro extra é uma boa se o motorista é um profissional liberal e depende do veículo para trabalhar diariamente.",0
train_one_shot.PT.402.2,PT,pente fino,one_shot,"No caso dos benefícios concedidos a mais de dez anos, o INSS só poderá revisar se realmente constar indício de fraude, e a fraude deve ser apontada na notificação do Instituto.","De fato, o Pente Fino traz preocupação aos segurados, uma vez que podem ser questionados sobre a regularidade de seu benefício.","Além disso, existe o fato de que a avaliação do INSS pode nem sempre ser justa.",1
train_one_shot.PT.403.1,PT,peso morto,one_shot,O fim do governo se vê por todos os lados.,Ele virou um peso morto.,O desmonte na área econômica é visível.,0
train_one_shot.PT.407.1,PT,ponto cego,one_shot,Uma das maiores dificuldades para quem dirige esses tipos de veículos é a justamente visibilidade.,"Além do ponto cego nas laterais, que dificulta, em especial, a percepção de motociclistas, esses veículos não têm visibilidade alguma na parte traseira.",Isso significa que o motorista simplesmente não consegue enxergar pedestres e nem mesmo outros veículos que transitem logo atrás.,1
train_one_shot.PT.407.2,PT,ponto cego,one_shot,"Nas imagens, é possível ver o condutor do Gol fazendo o contorno no pátio do posto, quando acaba atingindo o trabalhador, que pintava uma faixa na pista.","A vítima estava em um ponto cego, abaixada, sendo que foi derrubada.","Ainda assim, após atingir o o homem, o motorista também não percebeu o fato e e seguiu, quando arrastou o trabalhador.",0
train_one_shot.PT.409.1,PT,ponto fraco,one_shot,"É preciso] olhar para dentro de si e não se comparar ao mundo de redes sociais, onde todo corpo é lindo e perfeito.","Todos têm um ponto fraco e uma dificuldade”, conta ela.",Graciele afirma que ela própria tem momentos de dificuldade na hora de encarar o espelho.,0
train_one_shot.PT.410.1,PT,prato feito,one_shot,Rede colombiana quer ser fast-food do prato feito,"Em meio à pandemia que provocou uma forte crise no setor de bares e restaurantes, a startup colombiana de alimentação Muy quer disputar o mercado do prato feito, o popular PF, e de comida por quilo no Brasil.","Na segunda quinzena do mês, abre a primeira cozinha no País.",0
train_one_shot.PT.410.2,PT,prato feito,one_shot,"Por isso, preparar uma refeiçao com arroz, feijao, salada e carne esta 20% mais caro no Brasil.","É o que aponta a pesquisa 'O Prato Feito do Brasileiro' da GfK, que foi apresentada pela Associaçao Brasileira de Supermercados (Abras) ao presidente Jair Bolsonaro e ao ministro da Economia, Paulo Guedes, nesta quarta-feira (09/09).","O estudo da GfK calcula quanto o brasileiro gasta para preparar o 'PF' (Prato Feito), com base no preço cobrado em supermercados de todo o pais pelos itens basicos do prato feito.",1
train_one_shot.PT.422.1,PT,queda livre,one_shot,"Como é crescente a frustração popular com a maneira como o governo Merkel lida com a crise do coronavírus, a aliança conservadora viu seu apoio perder nove pontos em um mês e chegar a um nível que não se via desde o início de março do ano passado.","A União em queda livre"", disse a manchete da revista virtual Focus Online.","A CDU sofreu derrotas históricas em duas eleições estaduais no começo deste mês, assombrada pelo ressentimento com a distribuição lenta de vacinas contra Covid-19 e medidas prolongadas de lockdown, além de um escândalo de aquisição de máscaras.",0
train_one_shot.PT.428.1,PT,reta final,one_shot,"Nos últimos 30 anos, trabalha com comunicação em saúde e sexualidade nos principais veículos de mídia do país.","O BBB 21 entra na reta final e os dez participantes que ainda estão na casa revelam uma demografia interessante das movimentações e aspirações sociais da nossa sociedade: cinco mulheres, dois homens gays, um hétero que se sente mais confortável entre esses gays e essas mulheres do que entre os outros homens da casa, e apenas dois brothers que se enquadram no que os demais participantes chamam de ""Macholândia"".",Por que foram estes dez os poupados pelo público até agora?,0
train_one_shot.PT.429.1,PT,roda gigante,one_shot,"A cidade de Balneario Camburiu, localizada em Santa Catarina, ganhou uma nova atraçao que, com certeza, vai tirar o folego dos turistas.","Aberta para os que gostam de adrenalina, em março, a roda gigante FG Big Wheel recebeu olhares e elogios de turistas.",A FG Big Wheel e considerada a maior roda gigante estaiada da America Latina.,0
train_one_shot.PT.429.2,PT,roda gigante,one_shot,"Atualmente a Gramado Parks é responsável pelo parque Snowland, Bela Vista Café Colonial e Windham Gramado Termas Resort Spa na cidade de Gramado no Rio Grande do Sul.",Também foram responsáveis pela construção e operação da Roda Gigante Rio Star no Rio de Janeiro.,"Como parte de seu projeto de expansão, a empresa prevê, ainda para esse ano, a inauguração de dois novos resorts em Gramado: o Gramado Exclusive Resort e o Gramado BV Resort.",1
train_one_shot.PT.431.1,PT,saia justa,one_shot,"Camilla de Lucas aproveitou o raio-x desta manhã no ""BBB 21"" para falar sobre as perguntas de Tiago Leifert durante a eliminação de Sarah na última noite, que questionou todos os confinados sobre quem seria o nome a deixar a casa:","Meu Deus, ontem teve a eliminação da Sarah com o Tiago, mais uma vez, perguntando coisas para a gente ao vivo para deixar a gente naquela saia justa.","Ele perguntou quem eu achava que sairia e eu, realmente, não sabia quem iria sair ontem.",0
train_one_shot.PT.431.2,PT,saia justa,one_shot,Diana Chaves   Usa saia justa com abertura ousada que custa menos de 60 euros,"Diana Chaves usa saia justa de malha, aos quadrados, que custa menos de 60€.",Saiba onde comprar uma igual,1
train_one_shot.PT.434.1,PT,sangue azul,one_shot,Uma mulher no estado americano de Rhode Island teve uma reação bizarra a um medicamento para dor de dente.,"Segundo seus médicos, ela desenvolveu um distúrbio raro e potencialmente fatal que a privou do precioso oxigênio e deixou seu sangue azul escuro.",O caso da mulher foi apresentado por seus médicos em um relatório publicado esta semana no New England Journal of Medicine.,1
train_one_shot.PT.434.2,PT,sangue azul,one_shot,Ele também ficou conhecido pelo envolvimento em projetos ambientais e modernizou os protocolos da família real em termos de aristocracia.,"Ele permitiu a participação de inclusão de pessoas que não necessariamente tinham o chamado sangue azul ou participaram da nobreza em várias práticas e cerimônias que aconteciam”, afirma Pavese.","Nascido em 10 de junho de 1921, na ilha de Corfu, na Grécia, Philip era tataraneto da rainha Victoria da Inglaterra.",0
train_one_shot.PT.441.1,PT,sétima arte,one_shot,"Como já é tradição, um dia antes do Oscar acontece o Golden Raspberry Awards, para os íntimos Razzies Awards (Framboesa de Ouro), uma premiação concebida como uma paródia da Academy Awards, criada pelo publicitário de Hollywood, John Wilson.","Neste ano a premiação aconteceu no sábado (24) e premiou os ""melhores"", quer dizer os piores da sétima arte lançados em 2020 e no começo de 2021.","Um evento solene, mas que os indicados não costumam gostar da indicação, tão pouco ser contemplado com o troféu.",0
train_one_shot.PT.447.1,PT,tela plana,one_shot,A Dell anunciou recentemente quatro novos modelos de monitores gamers que devem ser lançados ainda na primeira metade de 2021.,"Foi revelado um monitor de tela plana, painel IPS e taxa de atualização de 240Hz (Dell S2522HG) e mais três com display curvo do tipo VA.","O monitor Dell S2522HG conta com resolução de 1080p e taxa de atualização de até 240Hz, além de uma latência de 1ms (GTG). Lembrando que essa é a versão com tela plana IPS na proporção de 16:9.",0
train_one_shot.PT.448.1,PT,tempo real,one_shot,Chegou a hora!,"A 93ª cerimônia do Oscar acontece na noite deste domingo (21), no Dolby Theatre, em Los Angeles, e você confere os principais detalhes dos prêmios na cobertura em tempo real do Diário do Nordeste.",Apostas para os vencedores da noite?,0
train_one_shot.PT.451.1,PT,tiro livre,one_shot,"Voamos cerca de 80 horas no nosso curso em Williams, onde cumprimos todo o leque de missões possíveis de se realizar.","Pela primeira vez tomamos contato com a missão de tiro aéreo sendo realizada contra um dardo (que era de madeira revestida de alumínio)(9) , num circuito em ""8"", com tiro livre durante as curvas, sendo uma ascendente e a outra descendente.","Era novidade, era operacional, mas era caro, e talvez por isso não tenhamos conseguido manter essa missão após alguns anos no Brasil.",0
train_one_shot.PT.454.1,PT,vaca louca,one_shot,"Além dele, participou da fiscalização o Agente Fiscal Agropecuário (AFA) Lélio Tomaz, do escritório da Adepará de Goianésia do Pará.","O mal da vaca louca é uma doença degenerativa que afeta o sistema nervoso dos bovinos, bubalinos, ovinos e caprinos, tendo como sintomas a agressividade e falta de coordenação.","Atualmente, o Brasil é classificado com o menor grau de risco existente: risco insignificante para a doença. ",0
