DataID,Language,MWE,Setting,Previous,Target,Next,Label
train_zero_shot.EN.176.2,EN,melting pot,zero_shot,"Whether it's Donovan presiding over the borough or a successor, the Queens borough president will be tasked to advocate for a borough pummeled by the pandemic, which at one point became the outbreak's epicenter here.","A borough whose population is emblematic of a true melting pot, Queens ranks as the most ethnically diverse borough in the city and the third most diverse in the country, according to a study by Axios.","And it's marred by fears of overdevelopment and gentrification, given the massive Special Flushing Waterfront District the city has planned for Flushing Creek.",0
train_zero_shot.EN.176.3,EN,melting pot,zero_shot,"Virologist Julian Tang, of the University of Leicester, said E484K was thought to be “the main mutation impacting on vaccine efficacy”, adding that its emergence in different strains of the disease was “worrying”.","Failure to control the circulation of the virus could lead to the UK becoming a “melting pot” for new mutations, he warned.",Health secretary Matt Hancock told the House of Commons that the government was in touch with pharmaceutical companies to discuss whether tweaks were needed to vaccines to make them more effective against the new strains.,0
train_zero_shot.EN.176.4,EN,melting pot,zero_shot,"In the late 19th and early 20th centuries, Orosco said, the public was thinking about how immigrants would affect the nation's cultural, political and social life in the cities.","Many of these thinkers, particularly Dewey, thought that what was wrong with the ""melting pot"" concept was that it assumed that to be an American you had to give up your old culture or your Old World identity or confine it to home, Orosco said.",The same concept demanded that to be an American you had to speak English and have an Americanized name in public.,0
train_zero_shot.EN.176.5,EN,melting pot,zero_shot,"While being a federal employee in Washington, D.C. and working in some of our historical buildings, it was understood that the US Capitol was one of our government’s most important venues.","The world has recognized us as a melting pot where we choose our leaders with our vote and there are opportunities and freedom of speech, but lately our strange way of life has puzzled the world and our own citizens.","With our morality slipping and more divisiveness infiltrating America, who we are as a country has become questionable.",0
train_zero_shot.EN.176.6,EN,melting pot,zero_shot,Some on the left cynically believe these migrants can be turned into Democrat voters and along with censoring conservative beliefs on social media and other platforms and creating states out of Puerto Rico and the District of Columbia the Republican Party and all opposition to their agenda can be squashed.,"Neil Diamond's song was meant as a patriotic celebration of America's ""melting pot.""","Given the chaos that will come if Biden's promise is not retracted, that ""pot"" is likely to boil over, causing irreversible harm.",0
train_zero_shot.EN.176.7,EN,melting pot,zero_shot,"He believed in religious freedom, but only for British and other northern European immigrants to practice their Christian faiths in Catholic Argentina; he deprecated the religious beliefs of Argentina's original inhabitants.","Alberdi believed in an immigrant melting pot, but only one of white Europeans.","In a later edition of his book, he added this rider to his maxim: ""To populate is not to civilize, but to brutalize, when populating with Chinese and Indians from Asia and blacks from Africa.""",0
train_zero_shot.EN.176.8,EN,melting pot,zero_shot,"We have a thriving city and scene with a large percentage of our customers traveling from surrounding areas, including London,"" Fell explained.","The city is a melting pot of culture and diversity, and we pride ourselves on communicating the values and ethos of the city through our promotion of the best new and upcoming talent, in addition to welcoming big international names.","Very soon we might not be able to do that anymore if support is not extended, while we are unable to reopen.",0
train_zero_shot.EN.176.9,EN,melting pot,zero_shot,"VIRGINIA BEACH — Whether you’re a king, a prince, or just an average Joe, you’ll be greeted by a diverse staff of barbers at King Cuts in Virginia Beach.","Referring to his hometown as a melting pot, owner Trevelle Baker said, “I wanted to try to create a working environment where it’s multicultural with variances in gender.”","Baker’s staff includes three female barbers — Black, Asian American, and white — and two males, a Latino American, and Baker, who is African American.",0
train_zero_shot.EN.176.10,EN,melting pot,zero_shot,"America does not have one kind of face and that’s the beauty of this country,"" she says.","This is where dreams come true and it is the melting pot of dreams, and everybody wants to come to America because you can be whoever you want to be.""","Chopra Jonas says when writing there was ""a multitude of many things"" that were difficult to revisit but the most emotional was having to relive the dark period after the passing of her father, to whom the book is dedicated.",0
train_zero_shot.EN.176.11,EN,melting pot,zero_shot,"Maslow, who noted in her letter that she is Jewish, said she used ""harsh language in discussing [sic] terrorist who murders Israeli Jews,"" but said she was not Islamophobic and opposed violence against any group of people.","I very much do embrace the Muslim community, not just abroad but here at home where the 'melting pot' culture is exactly what makes Brooklyn so special.","But I will always condemn those who oppose the State of Israel,"" she said.",0
train_zero_shot.EN.176.12,EN,melting pot,zero_shot,"Delray is typically defined as the area encased by the River Rouge on the south, east to the Detroit River, west to Fort Street, and north sometimes reaching Clark Street.","The historic neighborhood was once a bustling melting pot of about 20,000 residents who never needed to leave their neighborhood for anything — mattresses, car repairs, everything you needed was in Delray.","Now, the community has under 3,000 residents as of the 2010 Census.",0
train_zero_shot.EN.176.13,EN,melting pot,zero_shot,Ice hockey is a global game and the NHL is at the center of it internationally.,"The best players in the world suit up for one of the league's 31 teams, making each a melting pot of cultures, languages and customs, and the Colorado Avalanche is no exception.",The Avalanche is a microcosm of the global reach of the sport with players from five European nations joining their teammates who learned the game in the United States and Canada.,0
train_zero_shot.EN.176.14,EN,melting pot,zero_shot,"And oddly, Trump made me realize how deeply I love this country.","I sincerely felt it a patriotic duty to defend our nation against Trump’s efforts to transform America from a melting pot that enticed my my late Palestinian, Muslim father to immigrate to America in the 1950s in search of a better life to a white nationalist state that literally banned Muslims.","Yes, fighting Trump was personal for me.",0
train_zero_shot.EN.176.15,EN,melting pot,zero_shot,It was a big world out there.,"So when I was making music, I wanted to make music that would speak to that,” said Derulo on growing up in Miramar, a cultural melting pot including folks from Latin America and the Caribbean.","As part of season three of “Live from the 305,” our series highlighting the artists shaping South Florida’s music, Derulo spoke with WLRN’s Caitie Switalski Muñoz on Sundial.",0
train_zero_shot.EN.176.16,EN,melting pot,zero_shot,He said it is important that people follow lockdown rules and get new cases of coronavirus down to prevent opportunities for the virus to mutate further.,Prof Tang said that allowing spread could provide a “melting pot” for different emerging variants.,He said: “We really need to reduce our contact rates to reduce the opportunities for viral spread (and) replication.”,0
train_zero_shot.EN.176.17,EN,melting pot,zero_shot,"Now, the Americans are once again called upon by their president to: Unite!","Americans are convinced that as long as they unite and regain values that have created the American ""melting pot,"" the country will reorganize from the chaos and restore vitality.","Ironically, this time they are not dealing with foreign enemies, but internal strife.",0
train_zero_shot.EN.176.18,EN,melting pot,zero_shot,The Melting Pot,"The Melting Pot, which jumped on the gluten free bandwagon many years ago, offers diners a variety of safe options.","In addition to naturally gluten free dishes, like salads and meat, their cheese and chocolate fondues can be made gluten free and are served with a variety of dipping items, including gluten free breads and brownies (in most locations).",1
train_zero_shot.EN.176.19,EN,melting pot,zero_shot,"Contestants will use their background, knowledge and adaptability to bring about victory for their team.","Melting Pot Luck has an apt host in McCool, who speaks five languages and labels himself as one of Australia's most multicultural entertainers.","Paired with Morrow, who is decidedly less multicultural but well known for being part of the satirical team the Chaser, the duo will present a night full of TLC (travel, language, and culture).",1
train_zero_shot.EN.176.20,EN,melting pot,zero_shot,There was a bizarre ceremony to celebrate those who successfully completed the process.,"Wearing traditional clothing from their native countries, “Americanized” workers would climb into a giant cauldron emblazoned with the words “Melting pot”.","When they emerged, wearing black suits and neckties, they were handed the American flag.",0
train_zero_shot.EN.173.1,EN,grass root,zero_shot,"The Democrats having stolen the election are now soon to have complete power, and they will use their victim status to discredit, and destroy, any remnant of the Trump Administration.","Any deviation from their leftist agenda regarding President Trump’s policies regarding immigration, border security, speech, religious freedom, climate, education, foreign policy, will be rooted out by Democrats, aided by a complicit media, big tech oligarchs, political elites and their grass root groups, both legitimate and illegitimate, to overthrow the traditional American value of law and order, justified by labeling law enforcement as racist and xenophobic.","This new normal created by their new god and self anointed acolytes who advocate that anyone one can choose their own sexual identity while saying follow the science demonstrated their ignorance when they ended the opening of the new congress, with Amen and Awoman.",0
train_zero_shot.EN.173.2,EN,grass root,zero_shot,"Appropriate care is being taken to make this implementation plan realistic, flexible and collaborative by inviting suggestions from all corners of the society.","It is hoped that this implementation plan so finalised with the inputs of all associates will be able to translate the vision of the policy in the field and will reach to grass root level creating adequate awareness and motivation and competencies among concerned stakeholders, thereby transforming the school education in the country, the release added.",The major portions of NEP will be covered under the new National Curriculum Framework (NCF) and centrally sponsored schemes.,0
train_zero_shot.EN.173.3,EN,grass root,zero_shot,"The art of fine batting can now be taught with the precision of science and BatSense is the way for the unlocking of that talent.""","We recognise the need for cricket to embrace technology and are aligned to the vision of Smart Cricket Global Ltd. to use it to improve cricket at all levels starting from the grass root to the professional level,"" said Neelesh Bhatnagar, said Delhi Bulls Team Owner.","Delhi Bulls is proud to be the first to use this as a team to understand stats of batting parameters like never before.""",0
train_zero_shot.EN.173.4,EN,grass root,zero_shot,"A rejuvenated Mumbai Congress under the leadership of Bhai Jagtap with the experience of Sanjay Nirupam will bring back Congres starting from Mumbai,"" he said in a tweet.","Sanjay Nirupam also took to social media to share the glimpses and said, ""There is a huge enthusiasm in the grass root workers to revive the party in Mumbai.""","The infighting in the Mumbai Congress unit has often come to the fore, with former Mumbai unit chiefs Milind Deora and Sanjay Nirupam often in the public eye with their comments on Twitter.",0
train_zero_shot.EN.173.5,EN,grass root,zero_shot,"The events have been finalised in cities of Uttar Pradesh and Haryana like Karnal, Kurukshetra, Hisar, Barabanki, Fatehpur and Moradabad, besides in states like Maharashtra and Rajasthan, etc.","We will tell farmers at the grass root level that the government is not ready to roll back the farm laws or bring a new law on MSP,” Yudhvir Singh, general secretary of the Bharatiya Kisan Union (BKU), said.",He added that the rollback of cases against farmers is not a precondition for resuming talks with the government.,0
train_zero_shot.EN.173.6,EN,grass root,zero_shot,"VAM General Secretary, Jairos Nkhoma, was speaking ahead of elective Annual General Meetings (AGMs) to take place this Saturday in the central and northern regions where new office bearers will be ushered into office to run the regional leagues.",Nkhoma said those that will be elected should know they have a big task to make sure the game is uplifted from the grass root especially in schools.,We need dedicated leaders who can uplift the game and sell it to the corporate world.,0
train_zero_shot.EN.173.7,EN,grass root,zero_shot,The process through which we undermine certain words of advice can lead to our collapse.,"Past collapse tend to follow somewhat similar course: failure to draw near to the grass root, failure to empower more people who qualify on merit basis, improper use of resources, failure to retain and grow the base and failure to adopt to the ever changing political climate.",There is a reason why corporate takeovers and change in political front liners are needed at times.,0
train_zero_shot.EN.173.8,EN,grass root,zero_shot,"Giving thrust on higher education and employment along with social welfare measures in the Budget, Isaac said eight lakh new job opportunities would be created in the State, and added 20 lakh people would be given employment in five years through digital platforms.","Wooing people at the grass root level, various welfare pensions were raised to ₹1,600 (₹1,500 at present) from this April.","The renovation of 4,830 km of roads would be completed, the minister said.",0
train_zero_shot.EN.173.9,EN,grass root,zero_shot,"Support for good infrastructure for the development of sports in each and every district, incentives for sportspersons should be increased for winning medals in major international championships and Olympics,"" he added.",Behera also said that the government should announce a major package for giving a boost to grass root sports in the country.,He also added that funding from the Indian government is essential for hosting major sports events in the country.,0
train_zero_shot.EN.173.10,EN,grass root,zero_shot,"In Pakistan, the exact opposite has happened.","The levy of unjust presumptive and minimum taxes along with net profit based taxation by the federal government and indirect taxes by provinces but no powers or allocations of funds to the elected local governments for providing education, health, housing, transport, and all civic amenities grass root level.","This is denial of the fundamental rights of the people, who are heavily taxed.",0
train_zero_shot.EN.173.11,EN,grass root,zero_shot,"New Chairperson of the association, Tiyenkhu Chavula who went unopposed in the elections that were held on Saturday, said youth football should go down to 12 years of age.",We want to put in place measures that will help to develop and nurture talent right from the grass root.,"We also want to boost capacity building among administrators, coaches and referees.",0
train_zero_shot.EN.173.12,EN,grass root,zero_shot,"West Yorkshire Police and Crime Commissioner (PCC), Mark Burns-Williamson said they were operating in ""challenging"" circumstances and that this funding provides a ""lifeline"".","The PCC said: ""Our ability to address serious violence at grass root level is reliant upon the support of those partners that are truly engrained and immersed within our communities.","This is why small and micro charities play such a fundamental role in our response to tackling serious violence, particularly among young people.",0
train_zero_shot.EN.173.13,EN,grass root,zero_shot,"5 lakh cover as health benefit across the country,” he said.",He also said that the successful conduct of the first ever DDC polls is another achievement which shall provide people an opportunity to be part of the development initiatives in their areas at the grass root level.,"A three-tier security was placed across Kashmir, especially around Srinagar's SK stadium where the main function was held.",0
train_zero_shot.EN.173.14,EN,grass root,zero_shot,The coalition government of Pakistan Tehreek-i-Insaf (PTI) in the center and three provinces and Pakistan Peoples Party (PPP) in Sindh need to facilitate existing taxpayers and bring the untaxed sectors/persons in the tax net.,"In coming weeks, in these columns, productive suggestions will be made for re- engineering the entire tax system for survival/revival of businesses affected by Covid-19, incentives for export-led growth, measures to reduce fiscal deficit and internal/external debt burden, and linkage of taxes with social services at the grass root level.","The sole stress on meeting revenue targets, without evaluating its impact on the economy, has crippled our trade and industry, especially after following the dictates of the foreign lenders",0
train_zero_shot.EN.173.15,EN,grass root,zero_shot,"Much of the land here is occupied by buildings, roads and protected green spaces.","Today about one third of the country’s solar energy capacity sits on the rooves of residential buildings, while most of the rest is on public space developed by town councils and grass root units.",Industrial buildings account for only just over 10 per cent of this capacity.,0
train_zero_shot.EN.173.16,EN,grass root,zero_shot,"When a lawn starts to develop dead brown patches, the most obvious assumption is that it needs more water.","Sometimes, however, grass roots rot due to too much water and the presence of a fungal disease.","When grass grows poorly or has bleached or brown patches, it is a good idea to check for root rot in addition to other diseases.",1
train_zero_shot.EN.173.17,EN,grass root,zero_shot,"Pythium root rot has a different appearance than take-all root rot in some cases, because the grass foliage may also appear wet and greasy.",The rotting grass roots look dark brown or black.,This disease can infect all types of grasses.,1
train_zero_shot.EN.173.18,EN,grass root,zero_shot,Certain conditions favor all types of root rot.,Overly wet conditions coupled with poor drainage create the perfect environment for fungi to rot grass roots.,"Good aeration, the right amount of water, proper fertilization and well-drained soils prevent root rot and other diseases.",1
train_zero_shot.EN.173.19,EN,grass root,zero_shot,Braun said licensing coaches would benefit the country in a long term productions in uprooting new talent in football and also coaches becoming competitive in international game.,"Braun said training coaches would ease their assignment, which was to uproot grass root talents and build Botswana football to match the international standards.",Braun said with coaches equipped with D license soon they would introduce FIFA C license.,0
train_zero_shot.EN.175.1,EN,black box,zero_shot,"There are too many questions to count, and often very few answers.",But we’re popping the lid off of that black box with the Pitch Deck Teardown.,"We’ve done Pitch Deck Teardowns at events like Disrupt and Early Stage 2020, and this year we’re cranking it up a notch.",0
train_zero_shot.EN.175.2,EN,black box,zero_shot,"Dr. Celine Gounder and Dr. Zeke Emanuel, who were members of Biden's Covid advisory board in the transition, join Andrea Mitchell to discuss the new administration's strategy on vaccine distribution and the impact of viral mutations.","Dr. Gounder says, ""The Biden administration is inheriting a black box.","There's not enough visibility into how many vaccine doses have been manufactured and where they are.""",0
train_zero_shot.EN.175.3,EN,black box,zero_shot,"The Boeing 737's flight data recorder was found on Tuesday with authorities saying it will take two to five days to extract the information on it as they try to explain how the aircraft fell 10,000ft in less than a minute after takeoff from Jakarta Airport on Saturday.","Divers are still looking for the cockpit voice recorder, the other of the two black boxes, with military chief Hadi Tjahjanto saying that he was confident it would be found soon.","It came as Indonesia's transport ministry revealed that the Sriwijaya Air jet had passed an airworthiness inspection last month, having been grounded between March and December because of the pandemic.",0
train_zero_shot.EN.175.4,EN,black box,zero_shot,"My initial thought” on learning about the plane’s long grounding, “was if they did the proper due diligence,” Goglia said, “because sometimes that stuff doesn’t show up for a little while.”","Navy officials have said the two black boxes were buried in seabed mud under tons of sharp objects in the plane’s wreckage, slowing the search efforts.","A signal that may be from the cockpit voice recorder was detected near where the flight data recorder was recovered, between Lancang and Laki islands in the Thousand Island chain just north of Jakarta.",0
train_zero_shot.EN.175.5,EN,black box,zero_shot,"This is consistent with the hypothesis that the plane's system was still working at an altitude of 250ft,' he said, noting the plane was transmitting data at that altitude.","The flight data recorder was found after a navy ship picked up pings being emitted by the black boxes, at least one of which was buried in seabed mud under tons of sharp objects in the wreckage.","Actually coloured bright orange, the boxes are built to survive at vast depths and in extreme heat, and are fitted with a beacon which can emit a signal for one month.",0
train_zero_shot.EN.175.6,EN,black box,zero_shot,"A navy ship earlier picked up intense pings being emitted from both of the boxes, which officials said were buried in the seabed under tons of sharp objects in the wreckage.","Videos released Monday and Tuesday by Indonesia's national search and rescue agency and the navy showed divers peering through murky water, inspecting large pieces of debris in mud on the seafloor and searching for the black boxes.",Navy Chief Admiral Yudo Margono said earlier that removing large obstacles was slowing efforts to reach the devices.,0
train_zero_shot.EN.175.7,EN,black box,zero_shot,Minister of Transportation Budi Karya Sumadi confirmed in a news conference on Tuesday that the device recovered was the flight data recorder.,"Military chief Hadi Tjahjanto said at the same event that he was highly confident the the other black box, the cockpit voice recorder, would be found soon, but there was no indication that divers had pinpointed it yet.","The flight data recorder was to be handed over to the National Transportation Safety Committee, which is overseeing the crash investigation.",0
train_zero_shot.EN.175.8,EN,black box,zero_shot,"Experts say most recorders have a strengthened housing containing the memory or tape, a chassis designed to fix it in place and an underwater locator beacon.","Abdul was confident divers would find the memory unit within the next few days, adding that a plane's black boxes were usually strong and could withstand a considerable impact.","The KNKT plans to issue a preliminary report within 30 days of the crash, in line with international standards, the agency's head told Reuters on Thursday.",0
train_zero_shot.EN.175.9,EN,black box,zero_shot,"The recorder was retrieved from the Java Sea, where the passenger jet crashed on Saturday.—AP","JAKARTA: A black box from the crashed Indonesian passenger jet has been recovered, officials said on Tuesday, a discovery that could offer critical clues to explaining why the plane with 62 people aboard slammed into the sea.","Divers just off the coast of the capital Jakarta hauled the jet’s flight data recorder to the surface, as the hunt continues for its cockpit voice recorder.",0
train_zero_shot.EN.175.10,EN,black box,zero_shot,"Commander of the Indonesian National Armed Forces Marshal Hadi Tjahjanto said that the black boxes' underwater acoustic beacons, which send out a series of pings to help searchers find them, had both been detached.","He was optimistic, however, that the team would find the second black box soon.","Head of the National Transport Safety Committee, Soerjanto Tjahjono, said that authorities would need two to five days to read the recovered black box's data.",0
train_zero_shot.EN.175.11,EN,black box,zero_shot,Looking for the black box of the crashed plane in Fortnite?,"This week's challenge gives you the task of finding and recovering the black box, which could be a possible connection with an upcoming new fighter to enter the Fortnite battle.","When Fortnite bounties were introduced at the start of the season, we saw a host of new characters landing in Fortnite, from finding and defeating Predator to taking out all the other Fortnite bosses in Season 5.",0
train_zero_shot.EN.175.12,EN,black box,zero_shot,"A pregnant mother, a family of five and a father on a business trip among the victims of Sriwijaya Air crash","Commander of the Indonesian National Armed Forces Marshal Hadi Tjahjanto said that the black boxes' underwater acoustic beacons, which send out a series of pings to help searchers find them, had both been detached.","He was optimistic, however, that the team would find the second black box soon.",0
train_zero_shot.EN.175.13,EN,black box,zero_shot,"More than 3,600 rescue personnel, 13 helicopters, 54 large ships and 20 small boats took part in the search of the area.","As well as the black box, human remains and parts of the plane have been found in the water, 23 metres (75 feet) deep.",Please enter your email addressPlease enter a valid email addressPlease enter a valid email address,0
train_zero_shot.EN.175.14,EN,black box,zero_shot,"The black box can be found near Coral Cove, northwest of the Fortnite map, here is the exact location of the plane crash in Fortnite.",Fortnite crashed the plane's black box location,The crashed plane can be found on the small adjacent island southeast of Coral Cove.,0
train_zero_shot.EN.175.15,EN,black box,zero_shot,The report then estimates the market development and trends of the Hybrid Cars and Evs Black Box industry up to 2026.,The report hints at crucial information associated with new market developments being undertaken in the Hybrid Cars and Evs Black Box industry before evaluating its feasibility.,The report covers major players operating in the market along with the key strategies implemented to achieve a competitive edge against a majority of the vendors which provides a competitive outlook of the industry.,1
train_zero_shot.EN.175.16,EN,black box,zero_shot,The report provides rational insights along with historical and forecast data to aid in better understanding of the Global Hybrid Cars and Evs Black Box Market.,The report provides a comprehensive analysis of key factors that are expected to drive the growth of the Hybrid Cars and Evs Black Box market.,This study also provides a detailed overview of the opportunities along with the current trends observed in the target market.,1
train_zero_shot.EN.175.17,EN,black box,zero_shot,"Seasoned adds Kelli Valade, Black Box Intelligence(TM) CEO and former President of Chili's Grill & Bar, to Board of Directors","Seasoned adds Kelli Valade, Black Box Intelligence™ CEO and former President of Chili's Grill & Bar, to Board of Directors","Rapidly growing hiring and networking platform continues to expand with the addition of Valade, who brings more than two decades of experience and relationships across the industry.",1
train_zero_shot.EN.175.18,EN,black box,zero_shot,Each of these categories forms an important base point for the competitive landscape analysis.,The report then estimates the market development and trends of the Hybrid Cars and Evs Black Box industry up to 2026.,The report hints at crucial information associated with new market developments being undertaken in the Hybrid Cars and Evs Black Box industry before evaluating its feasibility.,1
train_zero_shot.EN.220.1,EN,bull market,zero_shot,"So long has it taken for risk appetites to recover, JPMorgan Chase & Co. research shows, that pushing it to the levels of past peaks could mean at least another 26% rally for the S&P 500.","This bull market is still very young,"" said Jim Paulsen, chief investment strategist at the Leuthold Group, ""It is not yet even one year old, and considering the large U.S. output gap and how high unemployment is, additional improvements in the economy should keep the stock market rising for a few more years.""","In the worldview of Paulsen and others, many of the things that look like impediments today, including high valuations, set the stage for improvement that could sustain a rally.",0
train_zero_shot.EN.220.2,EN,bull market,zero_shot,It is important to remember that the stock market is an auction system made up of millions of investors interacting electronically to achieve the best results for their efforts.,"People are emotional by nature, often influenced by both the fear of losing wealth and the greed of not attaining enough wealth; as a result, overbidding for desired stocks will push markets to much higher highs years before ending bull markets and beginning the bear markets that follow.","There are, of course, other contributing factors, but most secular market trends are driven by the basic human emotions of fear and greed.",0
train_zero_shot.EN.220.3,EN,bull market,zero_shot,"In a bull market, the ideal thing for an investor to do is to take advantage of rising prices by buying stocks early in the trend (if possible) and then selling them when they have reached their peak.","During the bull market, any losses should be minor and temporary; an investor can typically actively and confidently invest in more equity with a higher probability of making a return.","In a bear market, however, the chance of losses is greater because prices are continually losing value and the end is often not in sight.",0
train_zero_shot.EN.220.4,EN,bull market,zero_shot,Analysts at investment bank Goldman Sachs have said equities are in the early stage of a new bull market.,"We believe that we are still in the early stages of a new bull market, transitioning from the 'hope' phase (which typically starts during a recession, led by rising valuations) to a longer 'growth' phase as strong profit growth emerges,” chief global equity strategist Peter Oppenheimer wrote in a 4 February client note.",Subscribe or  Sign In to continue reading,0
train_zero_shot.EN.220.5,EN,bull market,zero_shot,"Therefore, learning how to identify the key characteristics of bull runs is one of the first steps towards capitalising from it.","Before we look at some possible trading and investing strategies for this situation, let's have a look at how you can know if we are in a bull market and the key characteristics of them.",Did you know that you can stay up to date with all the latest market news and trading opportunities in the Admiral Markets Spotlight webinar series?,0
train_zero_shot.EN.220.6,EN,bull market,zero_shot,"We were a motlley gang of technical analysts back then—just a handful of us, plotting charts by hand on sheets of graph paper—and we dived into it with gusto.",In 1986 we were in a nice bull market (from the 1984 Rajiv Gandhi election) and it was a great time to be long in that market.,"We made all kinds of charts I recall, daily, weekly, then Log scale weekly and monthly, calculating RSI by hand on a calculator, and enjoying every minute of the effort!",0
train_zero_shot.EN.220.7,EN,bull market,zero_shot,"The Federal Reserve has pledged to keep lending rates at or near historical lows, and Democrat control of both houses of Congress makes it more likely that additional fiscal stimulus is passed.","With both monetary and fiscal policy lighting a match under the U.S. economy, it's quite possible we could see a raging bull market emerge.","But as investors, we're also keenly aware of how common it is for stock market crashes and corrections to occur.",0
train_zero_shot.EN.220.8,EN,bull market,zero_shot,"Gold prices continue to hit record highs, finally breaking through $1900 in 2011, a record high.","While rising optimism about the epidemic and the economy has prompted investors to stay away from gold, we firmly believe that gold will soon usher in another bull market rebound as concerns about the duration of the outbreak restrictions begin to rise in the coming months.","Gold's first support level is $1760, and the next support level is $1615.",0
train_zero_shot.EN.220.9,EN,bull market,zero_shot,"According to market “astrology,” a bear indicates the market is in decline while a bull signals the market is growing.","For better or worse, both bull markets and bear markets are a part of the stock market lifecycle: You must experience the lows of the bear market to reach the highs of the bull.","You’ll live through your fair share of each, and knowing what to expect can help you better handle your investment decisions through them.",0
train_zero_shot.EN.220.10,EN,bull market,zero_shot,"With a bull market, stock prices steadily increase, and investors are optimistic and encouraged about the stock market’s future performance.","Bull markets indicate that the economy is strong and unemployment rates are generally low, which can instill investors with even more confidence and provide people with more income to invest.",This can result in some massive growth: Stock prices go up 112% on average during bull markets.,0
train_zero_shot.EN.220.11,EN,bull market,zero_shot,A bull market is when a major stock market index rises at least 20% from a recent low.,"With a bull market, stock prices steadily increase, and investors are optimistic and encouraged about the stock market’s future performance.","Bull markets indicate that the economy is strong and unemployment rates are generally low, which can instill investors with even more confidence and provide people with more income to invest.",0
train_zero_shot.EN.220.12,EN,bull market,zero_shot,What to Do in Each Market,"In a bull market, the ideal thing for an investor to do is to take advantage of rising prices by buying stocks early in the trend (if possible) and then selling them when they have reached their peak.","During the bull market, any losses should be minor and temporary; an investor can typically actively and confidently invest in more equity with a higher probability of making a return.",0
train_zero_shot.EN.220.13,EN,bull market,zero_shot,Investing in cheap shares could be a means of generating higher returns than the wider stock market over the long run.,It allows an investor to capitalise on the new bull market via companies for whom investors may currently have a negative standpoint that may not be merited in the coming years.,Even matching the returns of the stock market could lead to 100%+ returns in the coming years.,0
train_zero_shot.EN.220.14,EN,bull market,zero_shot,"Deciding whether we are in a bear or bull market requires broad analysis of the market conditions, as well as technical analysis of the overall stock market index.",When in a current bull market it can be difficult to ask the question: when will the bull market end?,One unique trading and investing tool that can help with making these decisions is the Technical Insight Lookup Indicator.,0
train_zero_shot.EN.220.15,EN,bull market,zero_shot,"During these times, there is a strong overall demand for stocks, and the general ""tone"" of market commentary tends to be positive.","And because companies can get higher valuations for their equity, we tend to see high levels of IPO activity in bull markets.","The opposite of a bull market is a bear market, which is typically defined as stocks falling by 20% or more from a recent peak.",0
train_zero_shot.EN.220.16,EN,bull market,zero_shot,"The current SBM commenced at the 2009 low, so it is only 12 years old!",Why does a secular bull market last 25 or more years?,"Because it takes time for those who experienced the previous bear market (most recently from 2000 to 2009) to change from bears to bulls (this occurred after 2018), and because it takes numerous years for a new generation (and new funds) to enter the market.",0
train_zero_shot.EN.220.17,EN,bull market,zero_shot,"I define secular bull markets as extended periods or years when the stock market achieves higher highs and higher lows, and bear markets retreat to lower highs and even lower lows.",These extended bear and bull markets can last for eight to 20 years for either market.,"Take a look at this illustration of the S&P 500 for 114 years, with bull markets in green and bear markets in red:",0
train_zero_shot.EN.220.18,EN,bull market,zero_shot,The bull market ended in March 2020 during the coronavirus pandemic where from the 19 February 2020 to 23 March 2020 the S&P 500 stock market index dropped 33.9%.,This was a short lived bear market which actually turned into the beginning of a bull market from the lows made during March 2020.,The bull market was confirmed when the index surged to a record high on 18 August 2020.,0
train_zero_shot.EN.220.19,EN,bull market,zero_shot,"Businesses and consumers have been spoiled for so long with favorable lending rates that they'll struggle to take advantage of rates that are historically low, but not ""low"" based on what they might have seen a few months ago or perhaps one or two years ago.",Suffice it to say that recency bias as it relates to lending rates is a big threat to the Biden bull market.,An auto loan delinquency deluge floods the financial sector,0
train_zero_shot.EN.184.1,EN,crime rate,zero_shot,"Numbeo, the world’s largest database of user contributed data about cities and countries worldwide, provides current and timely information on world living conditions including cost of living, housing indicators, health care, traffic, crime and pollution.","According to the classification rules of the report, cities have been ranked in reverse order such that the city that occupies 431st place is the city with the lowest crime rate and ranks first in terms of safety and security.","Doha scored a total of 12.04 points in crime index, being the second lowest scorer of the points starting from zero to hundred points.",1
train_zero_shot.EN.184.2,EN,crime rate,zero_shot,Qatar had also retained its position as the ‘Safest Country’ globally as per the 2020 mid-year Crime Index by Numbeo released in July last year.,"The Numbeo database publishes its annual reports since 2009, based on the measurement of the crime rate in the countries of the world.","The index of crimes in countries is measured according to the laws of those countries as it considers that there are acts that constitute crimes in some countries dissimilar to other countries, which gives a real measure of the rate of crime in countries in accordance with applicable laws.",1
train_zero_shot.EN.184.3,EN,crime rate,zero_shot,"In 2006, school district officials were being investigated by the state for pervasive corruption.","By 2010, when Christie took office, Camden — with its entrenched poverty and high violent crime rate — was widely considered one of the most dangerous cities in America.","Christie said he saw the Camden school district struggling with a “horrible facilities situation, a dysfunctional school board [and] a real lack of leadership.”",1
train_zero_shot.EN.184.4,EN,crime rate,zero_shot,The meeting presided over by IGP Dr SanaullahAbbasi through video link was also told that cases of extortion were also decreased by 11 per cent in the province.,"The annual report, presented in the meeting, showed that law and order remained satisfactory during the current year with considerable decrease in crime rate as well as incidents of terrorism in the province.","The IGP was informed that various bids of terrorism were foiled and 370 terrorists, some of them carrying head money, were arrested during the current year.",1
